"","RC2","RC1","RC3","RC4","RC5"
"place",-0.0505360689890363,0.0596157956684419,0.208804310135346,0.104747521062554,0.00895836075481631
"relieve",0.0594749372572095,0.11531293319911,0.0505847053768327,0.0971634154870575,0.0338212516167499
"frustrate",0.0520422668465999,-0.0105326932537436,0.0803647750267889,0.281318107966845,-0.101811383878132
"long",0.0213548395927422,0.154664863175794,0.128785057554869,0.0989095404952651,0.0334238164640925
"happy",-0.0690038301842189,0.179040564277882,0.303729140304702,0.00156932110509315,0.121896800484174
"issue",0.0358292183707961,-0.0127340771074873,0.0957105938695786,0.220927556400474,-0.0197534419637927
"work",0.00644074781705515,0.197535938710179,0.0387867752417314,0.409329885119265,-0.0451320234416135
"email",0.010108046477516,-0.0352822442526732,0.0689704641344234,0.152840598060256,-0.0566388673924095
"lunch",-0.108136185817637,0.287515037447781,0.0973890142542069,-0.0610359678372559,0.0155940126408149
"class",0.572494985582724,0.115941088335392,0.0144800830125525,-0.174130731110812,0.0654782342547178
"call",-0.0426112779166238,-0.016942664781455,0.195179919356719,0.186662109719603,0.065020937255819
"study",0.283468826956018,0.28560686200225,-0.027968194701331,0.0818057214997787,-0.069421200265682
"enjoy",0.0143654166025341,0.102012834804301,0.180313990685548,-0.0810051639088355,0.190788448681484
"thought",0.0567043669183805,0.0556104002367052,0.188042466076919,0.181745712679631,0.096476401631135
"learn",0.246203094424622,-0.0551301800066897,0.0710032370514043,0.0408785741678083,0.00468894851009208
"process",0.0559840637823939,0.00314405766563361,0.0419982275960069,0.165894901584934,-0.0299055947751094
"question",0.335689480547501,-0.0575397017670646,0.0928068346317552,0.156078409080239,-0.0933016069850953
"move",0.0634797980466764,0.00076586106277165,0.222246138799689,0.100121262649445,0.0219308860485601
"answer",0.193737475022246,-0.0599783381948776,0.137608186418938,0.113104710295738,-0.0356300773086806
"discuss",0.0739535257064754,-0.0668319430552149,0.210781043701859,0.108709235994605,-0.0751652720525826
"prepare",0.185262660553658,0.210228750094383,0.0143671032039783,0.0465300426849519,-0.0464586564355234
