"Filename","WC","RC2","RC3","RC6","RC7","RC4","RC1","RC5","RC10","RC9","RC8"
"10_1_760.txt",32,2.85714,2.85714,8.57142,0,-2.85714,2.85714,0,0,2.85714,-2.85714
"10_1_761.txt",39,2.38095,-4.7619,7.14285,0,4.7619,0,0,2.38095,-4.7619,0
"10_1_762.txt",41,2.27273,-4.54545,20.45454,0,2.27272,4.54545,0,2.27273,-6.81817,-6.81818
"10_1_763.txt",44,6.38298,2.12766,6.38298,6.38298,0,8.51064,2.12766,4.25532,2.12766,-2.12766
"10_1_764.txt",63,2.98507,2.98508,0,0,0,0,0,1.49254,2.98507,0
"10_1_765.txt",85,3.26088,1.08696,6.52175,1.08696,2.17391,3.26088,2.17391,3.26087,1.08696,-1.08696
"10_1_766.txt",207,4.62962,2.3148,-0.46297,3.7037,0.46297,3.24074,1.85184,3.70371,1.85185,-0.92593
"10_1_767.txt",217,7.59493,2.1097,5.90717,4.64134,-9.99999999984347e-06,5.48523,1.26582,2.53164,0.84388,-2.95359
"10_1_768.txt",238,5.92885,-1.58102,6.3241,0,4.34782,1.18577,-0.39525,4.74308,-0.79051,-1.18577
"10_10_846.txt",28,9.67743,0,3.22581,0,-3.22581,3.22581,3.22581,-3.22581,3.22581,-3.22581
"10_10_847.txt",33,5.55556,-8.33334,19.44446,0,5.55556,5.55556,0,2.77778,-8.33334,-2.77778
"10_10_848.txt",36,13.1579,7.89474,0,21.05264,5.26316,10.52632,2.63158,7.89474,2.63158,2.63158
"10_10_849.txt",41,4.44444,-4.44444,8.88888,0,4.44444,2.22222,0,4.44444,-2.22222,0
"10_10_850.txt",43,-2.17392,-2.17392,10.86957,0,6.52175,2.17391,6.52174,2.17391,-8.69566,-2.17391
"10_10_851.txt",43,6.52173,2.17391,4.34782,0,0,2.17391,0,0,0,-2.17391
"10_10_852.txt",65,8.57142,0,2.85714,4.28571,1.42857,4.28571,1.42857,1.42857,1.42857,-1.42857
"10_10_853.txt",201,5.04589,1.83488,4.58717,0.91744,2.75231,0.45872,0.45872,2.2936,2.75231,-1.37615
"10_10_854.txt",205,4.54546,-1.00000000000655e-05,4.54547,4.09092,3.63639,7.27274,0.45455,1.81818,2.72728,-1.81817
"10_10_855.txt",215,3.81357,5.50849,0.42373,5.50849,-1.69492,1.27119,2.54238,1.27119,3.38984,1.27119
"10_11_856.txt",32,14.70589,2.94118,1.00000000005096e-05,17.64707,5.88236,11.76471,8.82353,11.76472,8.82354,0
"10_11_857.txt",36,5.1282,0,2.5641,5.1282,5.1282,10.2564,0,2.5641,5.1282,0
"10_11_858.txt",38,9.5238,-2.38095,4.7619,0,0,2.38095,2.38095,4.7619,0,-2.38095
"10_11_859.txt",46,6,4,4,0,-6,0,4,6,6,-2
"10_11_860.txt",50,1.85185,3.7037,1.85185,0,-1.85185,1.85185,1.85185,1.85185,3.7037,-1.85185
"10_11_861.txt",50,5.55556,0,7.40741,1.85185,-1.85186,5.55556,0,3.7037,-1.85185,-5.55556
"10_11_862.txt",53,1.75439,0,8.77195,0,1.75439,1.75439,-1.75439,1.75439,-1.75439,-1.75439
"10_11_863.txt",65,2.89856,8.69567,2.89856,2.89856,4.34783,-1.44928,-1.44928,4.34784,2.89856,0
"10_11_864.txt",213,1.31004,1.31004,0.43668,0,2.1834,0,0,3.93012,1.31004,3.05676
"10_11_865.txt",212,3.0303,6.4935,3.8961,2.5974,1.11022302462516e-16,2.1645,3.0303,4.329,3.4632,-0.8658
"10_11_866.txt",215,2.60869,2.17391,3.04349,0.86956,3.04346,0.86957,-2.17392,3.47824,0.86956,0.43477
"10_12_867.txt",29,3.33333,0,0,6.66666,9.99999,6.66666,0,6.66666,3.33333,0
"10_12_868.txt",33,2.85714,2.85714,0,5.71428,8.57142,2.85714,2.85714,8.57142,5.71428,-2.85714
"10_12_869.txt",37,0,0,2.5641,0,7.6923,0,-5.1282,5.1282,5.1282,-2.5641
"10_12_870.txt",40,7.14285,4.7619,4.7619,4.7619,11.90475,2.38095,2.38095,4.7619,4.7619,0
"10_12_871.txt",40,2.43902,4.87804,0,0,2.43902,0,-2.43902,2.43902,7.31706,0
"10_12_872.txt",45,4.16667,0,4.16667,0,6.25,-2.08333,0,0,2.08333,0
"10_12_873.txt",44,2.08333,2.08334,0,0,-4.16667,0,0,6.25,4.16667,0
"10_12_874.txt",46,0,8.16327,0,8.16328,-6.12245,0,0,6.12246,2.04082,0
"10_12_875.txt",201,3.24073,1.85184,0.46296,6.01851,0.46295,1.85184,0.46296,3.24072,3.24073,0
"10_12_876.txt",217,2.47933,7.02478,2.47932,2.47934,4.54544,2.47934,1.6529,4.95867,2.06611,1.23966
"10_12_877.txt",237,4,2.8,0.4,4.4,5.2,4,0.8,3.6,4.8,0.4
"10_13_878.txt",29,0,0,3.22581,0,3.22581,0,3.22581,0,0,3.22581
"10_13_879.txt",27,10.71429,7.14286,-3.57143,10.71429,7.14286,10.71429,21.42858,0,3.57143,0
"10_13_880.txt",32,5.88236,0,0,5.88236,2.94118,5.88236,2.94118,0,2.94118,0
"10_13_881.txt",37,0,2.43902,0,9.75609,-4.87805,0,0,-4.87805,4.87805,2.43902
"10_13_882.txt",42,2.08333,2.08333,0,0,4.16666,0,2.08333,-2.08333,4.16666,2.08333
"10_13_883.txt",44,2,-2,0,0,0,0,0,2,0,0
"10_13_884.txt",49,3.92156,5.88235,0,7.84312,7.84312,7.84312,-1.96078,5.88234,5.88234,0
"10_13_885.txt",205,3.18183,5.00003,0.45455,3.63638,6.36366,4.54548,0,5.45457,0.9091,1.36364
"10_13_886.txt",219,6.00855,3.86265,3.00428,2.57509,2.57511,2.14591,-9.99999999995449e-06,6.00854,4.29184,0.42918
"10_13_887.txt",220,2.97872,4.68084,2.97872,-0.42553,2.55319,0.42553,1.27659,2.55319,4.68084,-0.42553
"10_14_888.txt",33,5.55556,11.11112,5.55556,5.55556,-2.77778,5.55556,-2.77778,5.55556,2.77778,-2.77778
"10_14_889.txt",35,2.63158,2.63158,2.63158,2.63158,5.26316,2.63158,0,5.26316,0,0
"10_14_890.txt",36,0,7.5,0,-2.5,12.5,0,-2.5,0,10,2.5
"10_14_891.txt",48,5.76924,-1.92308,1.92308,0,0,1.92308,3.84616,1.92308,0,0
"10_14_892.txt",60,4.6875,0,6.25,0,4.6875,1.5625,1.5625,0,0,-3.125
"10_14_893.txt",209,3.96476,2.20265,3.52423,0.44053,3.52423,0.88106,0.44053,5.72688,3.08371,-0.44053
"10_14_894.txt",210,8.88887,5.33332,7.99997,1.33332,-4,4.88888,-1.77778,0.44443,2.22221,-4
"10_14_895.txt",219,4.93827,2.46913,3.29218,0.82304,-0.41153,2.46913,-0.82305,4.52674,0.82304,-0.41152
"10_2_769.txt",202,1.38888,4.16666,1.38889,1.38888,-1.00000000000655e-05,1.85184,0.46295,3.24072,0.92592,0.46296
"10_2_770.txt",205,2.7027,6.75675,-0.45045,1.35135,0.9009,0,0.9009,3.15315,1.8018,1.35135
"10_2_771.txt",214,5.1948,0.8658,-0.4329,5.1948,2.1645,2.1645,-0.4329,3.4632,1.7316,0.8658
"10_3_772.txt",49,9.25925,3.7037,7.4074,0,1.85185,3.7037,-5.55555,7.4074,0,-3.7037
"10_3_773.txt",51,7.4074,1.85185,5.55555,1.85185,3.70371,-9.99999999962142e-06,5.55555,5.55555,5.55556,-3.7037
"10_3_774.txt",52,1.78571,1.78571,5.35713,0,-1.78571,1.78571,1.78571,0,1.78571,-1.78571
"10_3_775.txt",52,5.35714,-1.78571,10.71427,0,-1.00000000005096e-05,5.35714,0,0,-3.57142,-5.35714
"10_3_776.txt",206,6.22219,-1.33333,9.77774,1.33332,-1.99999999996869e-05,4.44444,0.44444,0.88888,-0.44446,-3.55556
"10_3_777.txt",208,5.72688,0.88106,5.28635,1.76212,6.16742,-1.32159,0.88106,4.4053,6.16741,-2.20264
"10_3_778.txt",209,7.17488,-0.44843,7.17488,2.69058,4.93273,3.58744,0.89686,3.13901,1.79372,-1.34529
"10_4_779.txt",27,10.34484,3.44828,0,6.89656,13.79312,10.34484,3.44828,-6.89656,10.34484,3.44828
"10_4_780.txt",44,4.25532,2.12766,0,0,-2.12766,0,2.12766,6.38298,2.12766,0
"10_4_781.txt",44,10.6383,4.25532,0,8.51064,4.25532,6.38298,2.12766,6.38298,0,0
"10_4_782.txt",207,1.75438,1.7544,-0.87719,1.75439,1.75439,1.31579,2.63158,9.99999999984347e-06,3.50878,0.8772
"10_4_783.txt",207,5.77777,3.55555,0.88888,4.88887,6.66664,4.88886,0.88889,2.22222,2.66665,0.44444
"10_4_784.txt",228,7.22894,3.61447,2.40965,1.20483,6.02411,2.00805,-0.4016,0.40161,4.01607,2.00804
"10_5_786.txt",26,10.34483,10.34483,0,6.89655,3.44827,6.89655,3.44828,10.34483,3.44828,0
"10_5_787.txt",29,3.125,9.375,0,3.125,3.125,3.125,6.25,6.25,6.25,0
"10_5_788.txt",33,14.2857,5.71428,2.85714,14.2857,5.71428,11.42856,11.42856,0,5.71428,0
"10_5_789.txt",33,10.81081,2.7027,5.40541,5.4054,-9.99999999962142e-06,10.81081,5.4054,0,2.7027,-5.40541
"10_5_790.txt",36,2.63158,-5.26316,7.89474,0,5.26316,2.63158,0,5.26316,-5.26316,-2.63158
"10_5_791.txt",36,2.63158,-5.26316,7.89474,0,5.26316,2.63158,0,5.26316,-5.26316,-2.63158
"10_5_792.txt",38,5,7.5,0,0,-10,0,7.5,15,5,0
"10_5_793.txt",37,2.38095,2.38095,7.14285,0,2.38095,0,-2.38095,2.38095,2.38095,2.38095
"10_5_794.txt",38,2.38095,7.14285,0,4.7619,0,2.38095,2.38095,4.7619,2.38095,2.38095
"10_5_795.txt",46,3.92157,7.84313,11.7647,1.96078,-3.92157,3.92157,1.96078,0,1.96078,-3.92157
"10_5_796.txt",48,6,-2,10,-2,-2,2,0,2,6,-2
"10_5_797.txt",48,7.54717,5.66037,5.66038,1.88679,-7.54717,5.66038,1.88679,1.88679,0,-5.66038
"10_5_798.txt",50,5.45454,-3.63636,1.81818,0,1.81818,0,-1.81818,5.45454,1.81818,0
"10_5_799.txt",53,1.75439,8.77195,-1.75439,1.75439,0,1.75439,1.75439,5.26317,1.75439,1.75439
"10_5_800.txt",205,9.45945,4.5045,2.7027,5.85585,-1.8018,6.75675,3.15315,4.5045,2.7027,-2.7027
"10_5_801.txt",207,7.92953,1.76211,3.08371,5.28635,5.28635,6.16741,-1.32159,7.489,2.20265,-0.44053
"10_5_802.txt",228,4.48978,2.85713,8.57143,2.04081,3.67346,3.67347,-1.22449,1.22449,-3.26531,-1.63266
"10_6_803.txt",204,6.36367,4.09095,1.36364,3.63638,1.36365,2.72729,0.45455,0.9091,1.81818,0.45455
"10_6_804.txt",207,8.2251,3.4632,2.5974,2.1645,3.0303,2.5974,-0.4329,1.7316,2.5974,0.4329
"10_6_805.txt",231,3.1496,2.7559,4.72441,1.5748,9.05511,1.5748,-3.14961,4.7244,1.5748,1.9685
"10_7_807.txt",28,3.22581,3.22581,0,6.45162,16.12904,6.45162,0,3.22581,9.67742,3.22581
"10_7_808.txt",34,2.7027,2.7027,0,2.7027,8.1081,2.7027,2.7027,2.7027,2.7027,2.7027
"10_7_809.txt",35,2.77778,5.55556,8.33334,0,11.11112,2.77778,-2.77778,0,0,2.77778
"10_7_810.txt",202,5.06913,2.76498,0.46083,1.84332,5.99079,2.30415,-0.92166,5.52996,4.14747,0.92166
"10_7_811.txt",212,6.11353,6.55021,0.87336,3.93012,3.05676,6.11353,0,0.43668,1.74672,-2.62009
"10_7_812.txt",223,1.65289,2.89255,2.06611,1.23966,3.30577,0.82644,-0.41323,2.89254,2.0661,0.82644
"10_8_817.txt",27,10.71429,-3.57143,25.00001,0,0,7.14286,0,0,-3.57143,-7.14286
"10_8_818.txt",31,6.06061,0,9.09091,0,-3.03031,12.12122,0,0,3.0303,-6.06061
"10_8_819.txt",31,0,0,0,0,0,0,0,0,0,0
"10_8_820.txt",34,0,8.33333,0,8.33333,0,0,0,0,0,0
"10_8_821.txt",37,5.26316,2.63158,13.1579,2.63158,7.89474,5.26316,0,5.26316,-5.26316,0
"10_8_822.txt",37,5.1282,2.5641,5.1282,5.1282,5.1282,5.1282,2.5641,0,0,-2.5641
"10_8_823.txt",39,2.38095,0,9.5238,0,2.38095,2.38095,0,4.7619,-2.38095,-2.38095
"10_8_824.txt",39,2.38095,0,9.5238,0,2.38095,2.38095,0,4.7619,-2.38095,-2.38095
"10_8_825.txt",40,2.32558,0,9.30232,0,2.32558,2.32558,0,4.65116,-2.32558,-2.32558
"10_8_826.txt",41,4.65116,-4.65116,11.6279,0,2.32558,4.65116,2.32558,2.32558,-2.32558,-4.65116
"10_8_827.txt",43,2.17392,-2.17391,8.69565,0,2.1739,4.34783,0,0,-2.17391,-4.34783
"10_8_828.txt",43,2.17392,-2.17391,8.69565,0,2.1739,4.34783,0,0,-2.17391,-4.34783
"10_8_829.txt",43,2.17392,-2.17391,8.69565,0,2.1739,4.34783,0,0,-2.17391,-4.34783
"10_8_830.txt",43,2.17392,-2.17391,8.69565,0,2.1739,4.34783,0,0,-2.17391,-4.34783
"10_8_831.txt",50,5.66038,-1.88679,11.32075,1.88679,-1.8868,7.54717,0,1.88679,0,-7.54717
"10_8_832.txt",49,0,0,0,0,1.92308,0,0,1.92308,1.92308,-1.92308
"10_8_833.txt",68,9.45945,4.05405,1.35135,8.1081,-1.35135,8.1081,4.05405,4.05405,2.7027,-1.35135
"10_8_834.txt",203,9.95477,-0.90498,6.33485,1.80996,0.90499,4.0724,-0.90498,5.42988,2.26245,-3.61991
"10_8_835.txt",207,3.05676,1.74672,2.62008,0.43668,-1.74672,2.62008,-0.43668,2.1834,1.31004,-1.74672
"10_9_836.txt",27,6.66666,9.99999,3.33333,0,0,6.66666,6.66666,3.33333,9.99999,3.33333
"10_9_837.txt",32,11.42856,2.85714,2.85714,0,0,2.85714,0,0,2.85714,0
"10_9_838.txt",35,7.89474,0,0,7.89474,7.89474,5.26316,2.63158,10.52632,5.26316,2.63158
"10_9_839.txt",41,2.32558,2.32558,0,2.32558,0,0,4.65116,0,0,2.32558
"10_9_840.txt",44,8.33333,0,2.08333,2.08333,2.08333,6.25,2.08333,2.08334,4.16666,2.08333
"10_9_841.txt",54,3.38984,1.69492,0,1.69492,8.4746,5.08476,0,0,3.38984,5.08476
"10_9_842.txt",56,3.27868,-1.63934,0,0,8.19671,0,0,6.55736,4.91803,-1.63934
"10_9_843.txt",201,1.33333,-0.44445,0,0.44444,2.66665,0.44444,0.88888,2.22221,1.33333,1.33332
